user_id,reference_domain,squatting_technique,created_domain,elapsed_time,squatting_technique1,squatting_technique2,squatting_technique3,squatting_technique4,squatting_technique5
b9d45a33-62b1-4dd7-861f-c2d33c12036b,netflix.com,combosquatting,account-netflix-validation.com,4734,subdomain,combosquatting,wrong_tld,typosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,linkedin.com,combosquatting,signin-linkedin-signin.com,3211,wrong_tld,combosquatting,subdomain,typosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,subdomain_usage,lim7n.chase.com.mobile.test-domain.com,20606,homograph,wrong_tld,typosquatting,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,facebook.com,homograph,facébook.com,6360,wrong_tld,homograph,combosquatting,typosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,apple.com,homograph,appIe.com,88686,typosquatting,wrong_tld,subdomain,combosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,paypal.com,subdomain_usage,verify.paypal.com.test-domain.com,7599,combosquatting,subdomain,wrong_tld,typosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dhl.com,typosquatting,dlh.com,5914,combosquatting,typosquatting,subdomain,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,yahoo.com,combosquatting,mobile-yahoo-service.com,6078,typosquatting,combosquatting,subdomain,wrong_tld,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,americanexpress.com,homograph,americânexpress.com,5367,subdomain,homograph,combosquatting,typosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,netflix.com,combosquatting,support-netflix-official.com,3846,typosquatting,subdomain,combosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,combosquatting,0chase.com,3270,subdomain,typosquatting,homograph,wrong_tld,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,amazon.com,typosquatting,amzon.com,5504,subdomain,homograph,typosquatting,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,subdomain_usage,verify.wellsfargo.com.test-domain.com,5671,combosquatting,subdomain,typosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,dhl.com,combosquatting,signin-dhl-account.com,4039,combosquatting,wrong_tld,homograph,typosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,xfinity.com,homograph,xfiոity.com,5752,combosquatting,wrong_tld,typosquatting,homograph,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,bankofamerica.com,homograph,bThenkofamerica.com,4886,homograph,typosquatting,wrong_tld,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,yahoo.com,subdomain_usage,signin.yahoo.com.support.test-domain.com,5200,typosquatting,combosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,wrong_tld,wellsfargo.top,7414,wrong_tld,combosquatting,subdomain,typosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,orange.com,typosquatting,ornge.com,4775,combosquatting,typosquatting,wrong_tld,homograph,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,netflix.com,typosquatting,wwwnetflix.com,16615,typosquatting,subdomain,combosquatting,homograph,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,xfinity.com,typosquatting,xfiity.com,4034,subdomain,typosquatting,wrong_tld,homograph,combosquatting
15af24c5-98df-4838-8be7-f4c3deb2032d,google.com,wrong_tld,google.<font style="vertical-align: inherit;"><font style="vertical-align: inherit;">top </font></font>,15335,typosquatting,homograph,combosquatting,subdomain,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,netflix.com,homograph,neťflix.com,6480,homograph,typosquatting,wrong_tld,combosquatting,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,bankofamerica.com,homograph,bankofamėrica.com,23959,combosquatting,subdomain,typosquatting,homograph,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,paypal.com,subdomain_usage,account.paypal.com.test-domain.com,8457,typosquatting,subdomain,homograph,wrong_tld,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,linkedin.com,combosquatting,account-linkedin-validation.com,3679,homograph,wrong_tld,combosquatting,subdomain,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,xfinity.com,typosquatting,xfiinty.com,12253,combosquatting,typosquatting,subdomain,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,dhl.com,homograph,ᑯhl.com,22180,typosquatting,homograph,combosquatting,wrong_tld,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,homograph,go੦gle.com,17108,wrong_tld,combosquatting,subdomain,homograph,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,combosquatting,account-att-account.com,4240,subdomain,homograph,typosquatting,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,subdomain_usage,secure.chase.com.mobile.test-domain.com,4597,subdomain,combosquatting,typosquatting,homograph,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,microsoft.com,subdomain_usage,mobile.microsoft.com.secure.test-domain.com,3784,typosquatting,combosquatting,subdomain,wrong_tld,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,facebook.com,subdomain_usage,account.facebook.com.login.test-domain.com,12804,typosquatting,homograph,combosquatting,subdomain,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,amazon.com,typosquatting,amazno.com,37807,combosquatting,typosquatting,subdomain,wrong_tld,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,wrong_tld,att.top,5956,wrong_tld,homograph,typosquatting,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,paypal.com,wrong_tld,paypal.top,9195,combosquatting,homograph,typosquatting,subdomain,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dhl.com,wrong_tld,dhl.top,5181,typosquatting,combosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,homograph,wellsfargọ.com,8575,typosquatting,combosquatting,wrong_tld,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,wrong_tld,chase.top,4787,combosquatting,homograph,subdomain,wrong_tld,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,instagram.com,typosquatting,instagramm.com,12146,wrong_tld,typosquatting,combosquatting,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,yahoo.com,wrong_tld,yahoo.top,3582,wrong_tld,typosquatting,combosquatting,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,bankofamerica.com,combosquatting,authentication-bankofamerica-authentication.com,3040,homograph,typosquatting,combosquatting,subdomain,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,homograph,chaṡe.com,12967,typosquatting,subdomain,homograph,wrong_tld,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,combosquatting,signin-google-mobile.com,3193,wrong_tld,typosquatting,combosquatting,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,paypal.com,combosquatting,service-paypal.com,4984,typosquatting,subdomain,combosquatting,homograph,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dropbox.com,combosquatting,5dropboxs.com,21269,typosquatting,wrong_tld,subdomain,combosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,homograph,chаse.com,3873,homograph,subdomain,combosquatting,wrong_tld,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,subdomain_usage,rhrat.chase.com.aldu6.test-domain.com,5503,typosquatting,subdomain,wrong_tld,combosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,google.com,wrong_tld,google.net,7327,typosquatting,combosquatting,homograph,subdomain,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,netflix.com,wrong_tld,netflix.top,5306,combosquatting,wrong_tld,typosquatting,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,yahoo.com,subdomain_usage,6dcll.yahoo.com.test-domain.com,5712,wrong_tld,typosquatting,homograph,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dhl.com,combosquatting,adhlvm.com,7708,combosquatting,wrong_tld,subdomain,typosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,americanexpress.com,typosquatting,wwwamericanexpress.com,32016,combosquatting,homograph,subdomain,typosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,combosquatting,official-chase.com,9671,typosquatting,wrong_tld,homograph,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,subdomain_usage,signin.att.com.official.test-domain.com,3173,wrong_tld,subdomain,combosquatting,typosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,xfinity.com,subdomain_usage,q35fs.xfinity.com.test-domain.com,4103,subdomain,homograph,typosquatting,combosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,subdomain_usage,support.att.com.support.test-domain.com,3520,typosquatting,subdomain,combosquatting,wrong_tld,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dhl.com,wrong_tld,dhl.md,14718,homograph,typosquatting,combosquatting,subdomain,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,yahoo.com,homograph,yαhoo.com,5671,typosquatting,homograph,combosquatting,wrong_tld,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,bankofamerica.com,subdomain_usage,signin.bankofamerica.com.verify.test-domain.com,5592,typosquatting,combosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,apple.com,wrong_tld,apple.md,24919,typosquatting,homograph,subdomain,wrong_tld,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,orange.com,combosquatting,y4orangeda.com,4272,combosquatting,typosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,dhl.com,typosquatting,dhhl.com,9879,wrong_tld,subdomain,combosquatting,homograph,typosquatting
15af24c5-98df-4838-8be7-f4c3deb2032d,dropbox.com,homograph,dropbøx.com,5843,typosquatting,homograph,subdomain,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,docusign.com,subdomain_usage,ka64e.docusign.com.test-domain.com,12767,combosquatting,wrong_tld,subdomain,typosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,dhl.com,combosquatting,dhl-mobile.com,12335,wrong_tld,combosquatting,subdomain,typosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,homograph,chaѕe.com,8035,homograph,subdomain,typosquatting,combosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dropbox.com,homograph,droƿbox.com,4313,combosquatting,homograph,typosquatting,subdomain,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,bankofamerica.com,combosquatting,79bankofamericav.com,6543,homograph,typosquatting,combosquatting,wrong_tld,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,subdomain_usage,authentication.google.com.support.test-domain.com,3452,typosquatting,combosquatting,subdomain,homograph,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,paypal.com,subdomain_usage,9ldhp.paypal.com.test-domain.com,5285,wrong_tld,combosquatting,homograph,subdomain,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,microsoft.com,combosquatting,support-microsoft-service.com,4486,typosquatting,subdomain,wrong_tld,combosquatting,homograph
f940667d-6753-46c6-951a-714f5d25660c,docusign.com,typosquatting,docusgn.com,18656,combosquatting,subdomain,typosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,docusign.com,homograph,docusiġn.com,5183,typosquatting,combosquatting,homograph,subdomain,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,amazon.com,typosquatting,amszon.com,6277,homograph,subdomain,wrong_tld,typosquatting,combosquatting
15af24c5-98df-4838-8be7-f4c3deb2032d,apple.com,typosquatting,aple.com,6088,wrong_tld,typosquatting,homograph,subdomain,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,subdomain_usage,official.att.com.account.test-domain.com,4131,combosquatting,typosquatting,homograph,wrong_tld,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,xfinity.com,wrong_tld,xfinity.top,3425,wrong_tld,subdomain,combosquatting,typosquatting,homograph
f940667d-6753-46c6-951a-714f5d25660c,amazon.com,homograph,amаzon.com,24319,homograph,subdomain,typosquatting,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,linkedin.com,homograph,linkėdin.com,11030,combosquatting,homograph,subdomain,wrong_tld,typosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,instagram.com,combosquatting,secure-instagram-authentication.com,3667,subdomain,combosquatting,typosquatting,homograph,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,wellsfargo.com,combosquatting,8awellsfargomu.com,3494,combosquatting,wrong_tld,subdomain,typosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,bankofamerica.com,subdomain_usage,nbyww.bankofamerica.com.test-domain.com,6856,wrong_tld,typosquatting,homograph,subdomain,combosquatting
b9d45a33-62b1-4dd7-861f-c2d33c12036b,americanexpress.com,wrong_tld,americanexpress.top,3045,wrong_tld,typosquatting,homograph,combosquatting,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,dhl.com,subdomain_usage,yudif.dhl.com.zxbwm.test-domain.com,5296,combosquatting,subdomain,homograph,typosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,netflix.com,homograph,neтflix.com,4592,combosquatting,homograph,subdomain,typosquatting,wrong_tld
f940667d-6753-46c6-951a-714f5d25660c,google.com,subdomain_usage,uaj90.google.com.loqsr.test-domain.com,24312,subdomain,homograph,typosquatting,combosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dhl.com,subdomain_usage,qrg22.dhl.com.test-domain.com,10479,typosquatting,wrong_tld,subdomain,combosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,combosquatting,authentication-google-support.com,3905,subdomain,wrong_tld,combosquatting,typosquatting,homograph
bef1560d-dde7-4383-b860-48f2f96cf927,apple.com,homograph,aƥple.com,46017,homograph,typosquatting,wrong_tld,combosquatting,subdomain
f940667d-6753-46c6-951a-714f5d25660c,facebook.com,combosquatting,57facebook-mobile.com,9487,wrong_tld,typosquatting,homograph,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,homograph,atţ.com,14683,combosquatting,subdomain,homograph,typosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,homograph,cհase.com,8317,typosquatting,subdomain,homograph,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,homograph,wellsfarցo.com,20116,typosquatting,wrong_tld,homograph,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,att.com,combosquatting,service-att-login.com,3247,subdomain,combosquatting,wrong_tld,typosquatting,homograph
f940667d-6753-46c6-951a-714f5d25660c,docusign.com,wrong_tld,docusign.top,10623,combosquatting,wrong_tld,typosquatting,subdomain,homograph
bef1560d-dde7-4383-b860-48f2f96cf927,linkedin.com,typosquatting,lnkedin.com,13012,homograph,typosquatting,wrong_tld,combosquatting,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dropbox.com,combosquatting,nddropbox.com,8764,wrong_tld,combosquatting,typosquatting,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,wrong_tld,google.top,2989,combosquatting,wrong_tld,typosquatting,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,yahoo.com,typosquatting,yaho.com,3944,typosquatting,wrong_tld,subdomain,combosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,paypal.com,typosquatting,wwwpaypal.com,2551,typosquatting,combosquatting,homograph,wrong_tld,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,apple.com,typosquatting,aple.com,3827,combosquatting,typosquatting,wrong_tld,subdomain,homograph
f940667d-6753-46c6-951a-714f5d25660c,facebook.com,combosquatting,facebook-account.com,11230,subdomain,combosquatting,homograph,wrong_tld,typosquatting
bef1560d-dde7-4383-b860-48f2f96cf927,dhl.com,subdomain_usage,mobile.dhl.com.test-domain.com,9997,combosquatting,typosquatting,wrong_tld,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,xfinity.com,typosquatting,wwwxfinity.com,2720,typosquatting,wrong_tld,subdomain,combosquatting,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,google.com,typosquatting,gogle.com,3942,wrong_tld,typosquatting,homograph,subdomain,combosquatting
f940667d-6753-46c6-951a-714f5d25660c,amazon.com,combosquatting,login-amazon-signin.com,7775,combosquatting,wrong_tld,subdomain,homograph,typosquatting
bef1560d-dde7-4383-b860-48f2f96cf927,paypal.com,wrong_tld,paypal.net,9574,subdomain,combosquatting,typosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,americanexpress.com,combosquatting,authentication-americanexpress.com,3016,wrong_tld,combosquatting,typosquatting,subdomain,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,chase.com,typosquatting,chsse.com,5695,homograph,combosquatting,subdomain,typosquatting,wrong_tld
f940667d-6753-46c6-951a-714f5d25660c,paypal.com,subdomain_usage,ybz8h.paypal.com.ggajp.test-domain.com,5399,subdomain,typosquatting,homograph,combosquatting,wrong_tld
b9d45a33-62b1-4dd7-861f-c2d33c12036b,dropbox.com,combosquatting,rdropboxr.com,4610,combosquatting,typosquatting,subdomain,wrong_tld,homograph
b9d45a33-62b1-4dd7-861f-c2d33c12036b,amazon.com,combosquatting,account-amazon-support.com,4144,wrong_tld,combosquatting,subdomain,homograph,typosquatting
bef1560d-dde7-4383-b860-48f2f96cf927,google.com,subdomain_usage,y9lft.google.com.kpvka.test-domain.com,10919,combosquatting,typosquatting,wrong_tld,homograph,subdomain
b9d45a33-62b1-4dd7-861f-c2d33c12036b,wellsfargo.com,subdomain_usage,signin.wellsfargo.com.service.test-domain.com,3971,typosquatting,wrong_tld,combosquatting,subdomain,homograph
f940667d-6753-46c6-951a-714f5d25660c,google.com,typosquatting,gooogle.com,20047,subdomain,combosquatting,typosquatting,homograph,wrong_tld
f940667d-6753-46c6-951a-714f5d25660c,americanexpress.com,typosquatting,wwwamericanexpress.com,8457,typosquatting,combosquatting,wrong_tld,subdomain,homograph
7466b8be-05a8-4035-be05-bddd34c617f0,orange.com,combosquatting,orange0.com,32542,typosquatting,combosquatting,homograph,subdomain,wrong_tld
bef1560d-dde7-4383-b860-48f2f96cf927,dropbox.com,homograph,drᴏpbox.com,21774,combosquatting,subdomain,typosquatting,homograph,wrong_tld
b8f1be1b-7789-485f-934e-74ac2a89ca3b,amazon.com,subdomain_usage,16jl5.amazon.com.cgj9r.test-domain.com,30534,combosquatting,subdomain,wrong_tld,typosquatting,homograph
7466b8be-05a8-4035-be05-bddd34c617f0,apple.com,combosquatting,aapple.com,9174,subdomain,combosquatting,wrong_tld,typosquatting,homograph
bef1560d-dde7-4383-b860-48f2f96cf927,chase.com,subdomain_usage,secure.chase.com.test-domain.com,9148,subdomain,wrong_tld,typosquatting,combosquatting,homograph
b8f1be1b-7789-485f-934e-74ac2a89ca3b,chase.com,typosquatting,wwwchase.com,9175,typosquatting,homograph,subdomain,wrong_tld,combosquatting
7466b8be-05a8-4035-be05-bddd34c617f0,docusign.com,combosquatting,4docusign.com,5336,subdomain,homograph,combosquatting,typosquatting,wrong_tld
bef1560d-dde7-4383-b860-48f2f96cf927,dhl.com,subdomain_usage,wk52y.dhl.com.i9pfy.test-domain.com,7621,typosquatting,combosquatting,wrong_tld,subdomain,homograph
7466b8be-05a8-4035-be05-bddd34c617f0,dropbox.com,typosquatting,wwwdropbox.com,11456,subdomain,typosquatting,combosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,microsoft.com,wrong_tld,microsoft.top,5391,wrong_tld,combosquatting,subdomain,typosquatting,homograph
bef1560d-dde7-4383-b860-48f2f96cf927,microsoft.com,typosquatting,wwwmicrosoft.com,9605,typosquatting,combosquatting,subdomain,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,docusign.com,typosquatting,wwwdocusign.com,4559,typosquatting,subdomain,homograph,combosquatting,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,typosquatting,wwwwellsfargo.com,2888,typosquatting,wrong_tld,homograph,combosquatting,subdomain
bef1560d-dde7-4383-b860-48f2f96cf927,dropbox.com,homograph,dropbᴏx.com,9259,typosquatting,wrong_tld,homograph,subdomain,combosquatting
7466b8be-05a8-4035-be05-bddd34c617f0,amazon.com,typosquatting,amzaon.com,31744,combosquatting,typosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,microsoft.com,homograph,microsofț.com,13248,typosquatting,wrong_tld,homograph,combosquatting,subdomain
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,wellsfargo.com,subdomain_usage,wfk5f.wellsfargo.com.test-domain.com,32406,combosquatting,subdomain,homograph,typosquatting,wrong_tld
7466b8be-05a8-4035-be05-bddd34c617f0,instagram.com,combosquatting,finstagram.com,6632,typosquatting,subdomain,wrong_tld,combosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,facebook.com,combosquatting,nmfacebook.com,3535,combosquatting,typosquatting,homograph,wrong_tld,subdomain
7466b8be-05a8-4035-be05-bddd34c617f0,att.com,combosquatting,4att.com,3758,subdomain,combosquatting,typosquatting,wrong_tld,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,dhl.com,wrong_tld,dhl.net,10766,typosquatting,subdomain,wrong_tld,combosquatting,homograph
7466b8be-05a8-4035-be05-bddd34c617f0,chase.com,combosquatting,pchase.com,2839,homograph,typosquatting,combosquatting,wrong_tld,subdomain
7466b8be-05a8-4035-be05-bddd34c617f0,wellsfargo.com,typosquatting,welsfargo.com,7839,subdomain,typosquatting,wrong_tld,combosquatting,homograph
7466b8be-05a8-4035-be05-bddd34c617f0,yahoo.com,combosquatting,tyahoo.com,3496,wrong_tld,combosquatting,typosquatting,subdomain,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,amazon.com,combosquatting,support-amazon.com,21759,homograph,wrong_tld,combosquatting,typosquatting,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,facebook.com,typosquatting,faceboko.com,8703,combosquatting,typosquatting,subdomain,homograph,wrong_tld
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,linkedin.com,combosquatting,support-linkedin.com,6384,typosquatting,subdomain,wrong_tld,combosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,wellsfargo.com,subdomain_usage,verify.wellsfargo.com.verify.test-domain.com,108802,typosquatting,wrong_tld,subdomain,combosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,microsoft.com,combosquatting,verify-microsoft-service.com,11599,wrong_tld,homograph,typosquatting,combosquatting,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,google.com,subdomain_usage,adqvj.google.com.test-domain.com,4319,subdomain,combosquatting,typosquatting,wrong_tld,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,instagram.com,combosquatting,verify-instagram-support.com,17232,typosquatting,subdomain,combosquatting,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,xfinity.com,combosquatting,fxfinity.com,7349,combosquatting,subdomain,wrong_tld,typosquatting,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,xfinity.com,typosquatting,wwwxfinity.com,3592,typosquatting,subdomain,wrong_tld,combosquatting,homograph
228188af-6a3e-410a-bfac-31220ee5c2d9,chase.com,subdomain_usage,login.chase.com.test-domain.com,39924,combosquatting,wrong_tld,typosquatting,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,americanexpress.com,homograph,aṃericanexpress.com,8513,wrong_tld,combosquatting,subdomain,homograph,typosquatting
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,combosquatting,pchase.com,9216,wrong_tld,homograph,typosquatting,combosquatting,subdomain
b8f1be1b-7789-485f-934e-74ac2a89ca3b,bankofamerica.com,wrong_tld,bankofamerica.net,162186,typosquatting,wrong_tld,subdomain,combosquatting,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,dropbox.com,wrong_tld,dropbox.top,19959,typosquatting,wrong_tld,combosquatting,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,att.com,typosquatting,wwwatt.com,2752,typosquatting,combosquatting,subdomain,homograph,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,paypal.com,combosquatting,n4paypal.com,2399,combosquatting,subdomain,wrong_tld,typosquatting,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,bankofamerica.com,combosquatting,mobile-bankofamerica.com,8224,combosquatting,typosquatting,wrong_tld,subdomain,homograph
b8f1be1b-7789-485f-934e-74ac2a89ca3b,chase.com,wrong_tld,chase.md,11589,typosquatting,combosquatting,subdomain,wrong_tld,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,netflix.com,subdomain_usage,4p37s.netflix.com.ovlnl.test-domain.com,4864,subdomain,combosquatting,wrong_tld,typosquatting,homograph
b8f1be1b-7789-485f-934e-74ac2a89ca3b,dropbox.com,subdomain_usage,signin.dropbox.com.test-domain.com,7183,typosquatting,subdomain,combosquatting,homograph,wrong_tld
15af24c5-98df-4838-8be7-f4c3deb2032d,facebook.com,homograph,faceboøk.com,8760,homograph,combosquatting,typosquatting,subdomain,wrong_tld
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,instagram.com,combosquatting,instagram-verify.com,17867,wrong_tld,combosquatting,subdomain,typosquatting,homograph
b8f1be1b-7789-485f-934e-74ac2a89ca3b,amazon.com,combosquatting,aamazon.com,8453,combosquatting,subdomain,typosquatting,wrong_tld,homograph
228188af-6a3e-410a-bfac-31220ee5c2d9,apple.com,wrong_tld,apple.net,39088,typosquatting,wrong_tld,combosquatting,homograph,subdomain
15af24c5-98df-4838-8be7-f4c3deb2032d,chase.com,subdomain_usage,xeb7f.chase.com.test-domain.com,8511,wrong_tld,subdomain,combosquatting,typosquatting,homograph
ea85c612-e05b-4f63-bae7-1d80bb9c5d5b,wellsfargo.com,wrong_tld,wellsfargo.net,5288,typosquatting,wrong_tld,homograph,combosquatting,subdomain
b8f1be1b-7789-485f-934e-74ac2a89ca3b,yahoo.com,wrong_tld,yahoo.net,7322,typosquatting,combosquatting,wrong_tld,subdomain,homograph
15af24c5-98df-4838-8be7-f4c3deb2032d,amazon.com,wrong_tld,amazon.top,5338,combosquatting,subdomain,wrong_tld,typosquatting,homograph
6fba52e5-a177-4ddd-92ec-bbb78c544304,paypal.com,subdomain_usage,1wl0p.paypal.com.test-domain.com,13219,subdomain,typosquatting,combosquatting,wrong_tld,homograph
b8f1be1b-7789-485f-934e-74ac2a89ca3b,google.com,subdomain_usage,service.google.com.mobile.test-domain.com,14845,combosquatting,wrong_tld,typosquatting,subdomain,homograph
